,Mean Aligned,Mean,Median,Standard Deviation,Min,Max,25%,50%,75%
h36m_sub11_Purchases_cam60457274,48.50790786743164,77.1427001953125,67.82300567626953,49.66012191772461,2.1885735988616943,391.4352111816406,43.57060241699219,67.82300567626953,100.96746826171875
h36m_sub11_Posing 1_cam60457274,50.94779968261719,78.81078338623047,67.48503112792969,52.75040817260742,3.1694698333740234,436.700439453125,41.6259765625,67.48503112792969,103.41934967041016
h36m_sub11_Purchases 1_cam60457274,51.09109878540039,84.8372802734375,73.14762878417969,68.75347900390625,2.5668437480926514,889.5842895507812,43.640865325927734,73.14762878417969,104.8206787109375
h36m_sub11_Posing_cam60457274,55.77106857299805,85.33814239501953,74.94418334960938,54.472755432128906,3.973985195159912,378.11126708984375,43.50293731689453,74.94418334960938,118.03089141845703
h36m_sub11_Directions 1_cam58860488,58.95963668823242,170.58299255371094,147.25885009765625,113.51188659667969,9.0401029586792,570.0698852539062,79.16422271728516,147.25885009765625,245.55892944335938
h36m_sub11_Waiting 1_cam60457274,59.28805923461914,91.4745864868164,80.89703369140625,59.01811981201172,4.292965888977051,385.0529479980469,43.89923858642578,80.89703369140625,129.61773681640625
h36m_sub11_Purchases_cam58860488,59.31534194946289,136.63587951660156,117.56352233886719,93.62130737304688,4.375537872314453,626.5189819335938,78.26152038574219,117.56352233886719,178.3505096435547
h36m_sub11_Waiting_cam60457274,59.752628326416016,89.1640396118164,77.24018859863281,60.567832946777344,6.440550327301025,461.3707275390625,41.30072784423828,77.24018859863281,122.21172332763672
h36m_sub11_Directions_cam58860488,59.97544479370117,194.28440856933594,186.54661560058594,121.38863372802734,9.53336238861084,573.42578125,103.0182113647461,186.54661560058594,273.69122314453125
h36m_sub9_Posing 1_cam60457274,60.53904342651367,100.18444061279297,86.72615051269531,69.24321746826172,0.5745071172714233,999.7972412109375,55.200439453125,86.72615051269531,129.41067504882812
h36m_sub11_Purchases 1_cam58860488,60.7175178527832,127.70993041992188,113.03831481933594,85.66323852539062,2.874074935913086,568.6145629882812,70.35326385498047,113.03831481933594,165.33836364746094
h36m_sub11_Directions 1_cam60457274,60.91057205200195,88.11465454101562,70.5164566040039,68.02384185791016,5.77399206161499,467.31573486328125,37.135040283203125,70.5164566040039,120.92733764648438
h36m_sub11_Directions_cam60457274,61.19685745239258,89.72294616699219,69.90406799316406,72.79647064208984,3.407658338546753,944.8005981445312,37.97535705566406,69.90406799316406,123.93154907226562
h36m_sub11_Discussion 1_cam60457274,61.43366622924805,89.79757690429688,76.41215515136719,65.75056457519531,3.3524057865142822,431.1708068847656,38.792694091796875,76.41215515136719,123.71066284179688
h36m_sub11_Discussion 1_cam58860488,61.703521728515625,183.46136474609375,171.87081909179688,115.02884674072266,5.861104965209961,721.3591918945312,103.9430160522461,171.87081909179688,248.50814819335938
h36m_sub11_Posing_cam55011271,62.43922424316406,110.40595245361328,79.9949951171875,93.56620025634766,9.205556869506836,1136.581787109375,50.24641036987305,79.9949951171875,145.07260131835938
h36m_sub9_Purchases_cam58860488,62.982086181640625,133.05062866210938,112.12428283691406,94.05905151367188,5.717132091522217,589.46142578125,71.83232879638672,112.12428283691406,174.74859619140625
h36m_sub9_Directions 1_cam60457274,63.63894271850586,87.48130798339844,72.05233764648438,72.12820434570312,1.9249221086502075,817.79833984375,45.306941986083984,72.05233764648438,108.08926391601562
h36m_sub9_Purchases 1_cam58860488,63.96726608276367,137.31044006347656,120.19548034667969,93.78466033935547,5.241972923278809,501.5792541503906,72.65861511230469,120.19548034667969,179.78543090820312
h36m_sub9_Posing 1_cam55011271,64.11112976074219,112.08417510986328,80.59892272949219,106.69679260253906,2.7521886825561523,1370.9168701171875,48.89556121826172,80.59892272949219,141.26260375976562
h36m_sub9_Greeting_cam60457274,64.15805053710938,88.88652038574219,74.76985931396484,64.66768646240234,2.826566219329834,927.220458984375,47.726287841796875,74.76985931396484,111.23678588867188
h36m_sub11_Posing 1_cam55011271,64.39842224121094,106.27207946777344,72.51367950439453,84.38445281982422,3.497363805770874,761.5511474609375,45.211238861083984,72.51367950439453,150.52420043945312
h36m_sub9_Directions_cam60457274,64.77495574951172,89.38553619384766,72.20712280273438,73.22371673583984,1.679911494255066,1073.63134765625,44.547306060791016,72.20712280273438,113.47341918945312
h36m_sub11_WalkDog_cam55011271,64.84562683105469,103.57705688476562,85.32699584960938,80.59844207763672,4.0172505378723145,794.7389526367188,52.51000213623047,85.32699584960938,131.30601501464844
h36m_sub9_Directions_cam55011271,64.99968719482422,84.5483627319336,61.442989349365234,82.08952331542969,1.8117319345474243,977.2220458984375,37.90431213378906,61.442989349365234,107.37189483642578
h36m_sub9_Discussion 1_cam60457274,65.17178344726562,94.0496826171875,77.46732330322266,77.15516662597656,1.444724202156067,1095.1099853515625,48.002410888671875,77.46732330322266,116.46548461914062
h36m_sub11_Posing 1_cam58860488,65.35061645507812,192.25962829589844,173.39743041992188,129.70384216308594,5.775542259216309,796.8983154296875,97.66008758544922,173.39743041992188,266.1446533203125
TC_S2_acting3_cam8,65.36970520019531,126.98303985595703,98.815673828125,100.73410034179688,3.9105961322784424,1325.77490234375,65.26261138916016,98.815673828125,162.20516967773438
h36m_sub9_Discussion 1_cam55011271,65.63288116455078,104.77720642089844,81.25162506103516,98.64570617675781,2.1701977252960205,1176.30712890625,47.530609130859375,81.25162506103516,127.90994262695312
h36m_sub11_Waiting 1_cam58860488,67.0053939819336,176.02743530273438,145.53952026367188,123.74478149414062,4.248265743255615,626.3495483398438,75.97964477539062,145.53952026367188,254.6604461669922
h36m_sub9_Directions 1_cam55011271,67.79145050048828,120.0696029663086,69.10485076904297,148.91746520996094,4.1677446365356445,1143.6845703125,42.065616607666016,69.10485076904297,125.62969970703125
h36m_sub11_Waiting_cam58860488,68.51603698730469,199.4759063720703,186.79220581054688,129.9917449951172,4.890842914581299,711.0115356445312,92.19833374023438,186.79220581054688,285.8038330078125
h36m_sub11_Sitting_cam60457274,68.60446166992188,106.29081726074219,92.45712280273438,83.0812759399414,4.0360941886901855,677.4207763671875,50.599666595458984,92.45712280273438,133.23675537109375
h36m_sub9_Posing 1_cam58860488,68.94409942626953,193.1824951171875,153.66339111328125,155.47645568847656,5.5928544998168945,977.6388549804688,85.10194396972656,153.66339111328125,262.6006774902344
h36m_sub9_Posing_cam60457274,69.01173400878906,110.66690826416016,91.02029418945312,86.36959075927734,1.2310348749160767,1029.68701171875,57.30091857910156,91.02029418945312,141.08657836914062
h36m_sub9_Purchases_cam55011271,69.3005599975586,114.73755645751953,97.80610656738281,84.802734375,3.8631606101989746,847.5404052734375,52.37248229980469,97.80610656738281,152.18814086914062
h36m_sub9_Purchases_cam60457274,69.46666717529297,109.20780944824219,90.892822265625,85.04513549804688,2.2385847568511963,584.3789672851562,48.138099670410156,90.892822265625,149.4932861328125
h36m_sub9_Purchases 1_cam55011271,69.47271728515625,118.73667907714844,91.74932861328125,106.8031234741211,8.173396110534668,1210.8553466796875,52.88943099975586,91.74932861328125,147.42996215820312
h36m_sub9_Greeting 1_cam60457274,69.74485778808594,97.52864074707031,76.00785827636719,79.2822036743164,0.7618905901908875,868.6141357421875,46.243934631347656,76.00785827636719,122.1092300415039
h36m_sub11_Sitting 1_cam60457274,70.23210906982422,96.2458267211914,79.69007873535156,82.24564361572266,5.907764911651611,720.7529907226562,43.099403381347656,79.69007873535156,121.6501235961914
h36m_sub11_Sitting 1_cam55011271,70.31822967529297,97.33103942871094,71.67827606201172,101.15432739257812,4.677600383758545,1456.2259521484375,45.004669189453125,71.67827606201172,115.29558563232422
h36m_sub11_Posing_cam58860488,70.53067779541016,183.49578857421875,155.48342895507812,129.8837432861328,7.227148056030273,588.5447387695312,85.09848022460938,155.48342895507812,257.5352478027344
h36m_sub9_Greeting_cam55011271,70.797119140625,95.13926696777344,71.83373260498047,84.19766998291016,2.299198865890503,770.6381225585938,45.0548095703125,71.83373260498047,114.88809204101562
h36m_sub9_Smoking 1_cam60457274,70.8110580444336,120.12802124023438,95.3836898803711,100.93758392333984,2.1355302333831787,1052.5933837890625,55.58222961425781,95.3836898803711,150.1865234375
h36m_sub9_Purchases 1_cam60457274,70.88141632080078,115.99848937988281,93.80349731445312,100.7452163696289,6.16865873336792,999.100830078125,51.506595611572266,93.80349731445312,149.38815307617188
h36m_sub11_Sitting_cam55011271,71.28421783447266,106.98963928222656,77.20845031738281,113.98184967041016,4.67205286026001,1441.4364013671875,48.08345031738281,77.20845031738281,125.02429962158203
TC_S2_acting3_cam1,72.07908630371094,167.4627685546875,137.59878540039062,129.19036865234375,9.89870834350586,1335.0872802734375,89.8716049194336,137.59878540039062,212.8496551513672
h36m_sub11_WalkTogether_cam55011271,72.74628448486328,147.93580627441406,97.72408294677734,162.8468780517578,2.5381665229797363,1419.75048828125,56.8184928894043,97.72408294677734,172.11581420898438
