,Mean Aligned,Mean,Median,Standard Deviation,Min,Max,25%,50%,75%
h36m_sub9_Greeting_cam54138969,94.39114379882812,224.03684997558594,176.0091552734375,177.73316955566406,12.870172500610352,1159.7158203125,106.30368041992188,176.0091552734375,278.72222900390625
h36m_sub11_Walking_cam54138969,94.58065795898438,143.1714630126953,97.16159057617188,124.1056137084961,3.8395543098449707,1145.0518798828125,54.04490661621094,97.16159057617188,199.07252502441406
h36m_sub9_Posing_cam54138969,94.6153793334961,269.7461242675781,232.30543518066406,194.77999877929688,10.986969947814941,1177.115478515625,129.86463928222656,232.30543518066406,328.966796875
h36m_sub11_Walking 1_cam54138969,94.71792602539062,148.61175537109375,102.80950164794922,128.19192504882812,4.732643127441406,1053.8587646484375,58.48280334472656,102.80950164794922,204.1904296875
h36m_sub11_WalkTogether_cam55011271,94.78453826904297,172.40223693847656,116.87400817871094,161.87940979003906,9.711963653564453,1023.8347778320312,69.91596984863281,116.87400817871094,225.34312438964844
h36m_sub11_Discussion 2_cam58860488,95.00112915039062,117.03397369384766,86.78376770019531,96.04520416259766,6.905250072479248,842.2593994140625,55.08815002441406,86.78376770019531,141.9818878173828
h36m_sub11_WalkTogether_cam54138969,95.1048583984375,145.5745086669922,105.31303405761719,129.1724853515625,9.93618106842041,1176.010009765625,61.72270202636719,105.31303405761719,185.34280395507812
h36m_sub11_Posing 1_cam54138969,95.17292785644531,195.9749298095703,126.68325805664062,193.2636260986328,5.836372375488281,1128.3101806640625,63.61409378051758,126.68325805664062,253.57862854003906
h36m_sub11_Greeting 2_cam55011271,95.39608764648438,187.7381134033203,137.63104248046875,175.1693572998047,5.342495918273926,1111.959228515625,70.1511001586914,137.63104248046875,246.97119140625
h36m_sub11_Walking_cam60457274,95.3975601196289,142.58753967285156,102.62506103515625,118.38762664794922,5.034388542175293,989.5498046875,58.13877868652344,102.62506103515625,188.6397247314453
h36m_sub11_WalkTogether 1_cam54138969,95.7951431274414,154.12567138671875,110.48016357421875,136.6567840576172,5.999711513519287,1141.7825927734375,64.97855377197266,110.48016357421875,196.9542236328125
h36m_sub11_Smoking 2_cam55011271,95.89449310302734,150.55099487304688,112.96967315673828,128.6004638671875,11.254303932189941,955.8115844726562,59.999271392822266,112.96967315673828,202.8837890625
h36m_sub11_WalkTogether_cam58860488,96.07706451416016,163.39295959472656,118.10479736328125,145.65872192382812,13.948427200317383,1110.5748291015625,74.95573425292969,118.10479736328125,198.25559997558594
h36m_sub11_Smoking 2_cam58860488,96.26789093017578,148.74183654785156,107.28125,124.88087463378906,8.945023536682129,1214.216064453125,66.51932525634766,107.28125,194.15875244140625
h36m_sub11_Eating 1_cam60457274,96.35527038574219,149.4508514404297,121.332275390625,107.70662689208984,9.382746696472168,684.5099487304688,68.29510498046875,121.332275390625,204.76405334472656
h36m_sub9_Purchases 1_cam55011271,96.36995697021484,183.24514770507812,155.07101440429688,139.4915313720703,11.814371109008789,833.6067504882812,73.39671325683594,155.07101440429688,249.60073852539062
h36m_sub11_Sitting 1_cam54138969,96.73664093017578,203.60182189941406,157.6383056640625,192.6847381591797,4.9298996925354,1206.6912841796875,67.1055908203125,157.6383056640625,257.8736877441406
h36m_sub11_Greeting_cam54138969,96.85000610351562,164.3188018798828,126.27809143066406,141.45098876953125,3.604037284851074,1058.35693359375,67.29352569580078,126.27809143066406,216.10446166992188
h36m_sub9_Directions_cam55011271,96.9393310546875,179.82980346679688,132.3892059326172,164.58255004882812,10.807628631591797,1135.322998046875,77.49116516113281,132.3892059326172,218.64788818359375
h36m_sub11_Directions_cam60457274,97.38373565673828,140.3162078857422,105.53257751464844,111.6319351196289,14.256536483764648,801.4308471679688,63.403507232666016,105.53257751464844,176.65545654296875
h36m_sub11_WalkDog_cam55011271,97.48847198486328,138.48104858398438,110.0570068359375,103.85700988769531,8.244657516479492,820.4944458007812,56.33930587768555,110.0570068359375,195.56781005859375
h36m_sub11_Sitting_cam58860488,97.57897186279297,185.78111267089844,130.4492645263672,176.09799194335938,3.4000325202941895,1512.055419921875,67.43717956542969,130.4492645263672,229.89981079101562
h36m_sub11_Photo 1_cam55011271,97.60469055175781,156.2648162841797,137.47955322265625,102.15968322753906,6.841558456420898,542.7192993164062,75.50502014160156,137.47955322265625,218.94390869140625
h36m_sub11_WalkDog_cam60457274,97.66437530517578,149.42630004882812,118.88101196289062,115.9611587524414,10.276264190673828,927.6771850585938,64.31314086914062,118.88101196289062,200.9918212890625
h36m_sub11_Walking 1_cam60457274,97.76403045654297,143.19384765625,99.64697265625,121.61465454101562,4.765294551849365,801.8007202148438,57.63665771484375,99.64697265625,188.81121826171875
h36m_sub11_Purchases_cam54138969,98.07804870605469,187.3271942138672,130.27040100097656,188.4189910888672,3.6121132373809814,1261.9334716796875,68.96045684814453,130.27040100097656,243.3134765625
h36m_sub11_Sitting_cam54138969,98.2383804321289,209.68423461914062,155.1208038330078,197.7857666015625,3.512852907180786,1163.3861083984375,75.0041275024414,155.1208038330078,266.819091796875
h36m_sub11_Photo_cam54138969,98.31747436523438,146.41831970214844,120.31652069091797,112.25594329833984,3.9631567001342773,900.6273803710938,65.71054077148438,120.31652069091797,191.20361328125
h36m_sub9_Eating 1_cam55011271,98.44792175292969,235.4442138671875,186.961181640625,180.31243896484375,10.022709846496582,880.4737548828125,86.26220703125,186.961181640625,324.75390625
h36m_sub11_Eating 1_cam55011271,98.50826263427734,179.3640594482422,144.5140380859375,148.27236938476562,3.568765640258789,822.088623046875,69.37635803222656,144.5140380859375,252.83328247070312
